rank,login,name,github_url,account_type,sector,location,verified,followers,followers_30d_ago_estimate,followers_delta_30d,followers_growth_rate_30d,public_repos,public_repos_30d_ago_estimate,public_repos_delta_30d,total_stargazers,total_stargazers_30d_ago_estimate,total_stargazers_delta_30d,score,score_followers_growth,score_repositories_growth,score_stars_growth,snapshot_date
21,aimagelab,AImageLab,https://github.com/aimagelab,Organization,N/D,"Modena, Italy",False,184,183.0,1.0,0.005464,112,111.0,1.0,4884,4865.0,19.0,5.0117,1.6,1.5789,1.8328,2026-06-04
22,polito,Politecnico di Torino,https://github.com/polito,Organization,N/D,Italy,False,230,228.0,2.0,0.008772,9,8.0,1.0,221,219.0,2.0,4.9719,3.2,1.5789,0.1929,2026-06-04
23,unitn-drive,UniTN - DISI Drive,https://github.com/unitn-drive,Organization,N/D,Italy,False,794,791.0,3.0,0.003793,5,5.0,0.0,20,19.0,1.0,4.8965,4.8,0.0,0.0965,2026-06-04
24,SPDM-Team,SPDM Team,https://github.com/SPDM-Team,Organization,N/D,Italy,False,401,398.0,3.0,0.007538,3,3.0,0.0,82,82.0,0.0,4.8,4.8,0.0,0.0,2026-06-04
25,polito-webapp1,Web Applications I / Applicazioni Web I,https://github.com/polito-webapp1,Organization,N/D,Italy,False,167,164.0,3.0,0.018293,13,13.0,0.0,83,83.0,0.0,4.8,4.8,0.0,0.0,2026-06-04
26,gbionics,Generative Bionics,https://github.com/gbionics,Organization,N/D,Italy,False,89,87.0,2.0,0.022989,62,62.0,0.0,3038,3022.0,16.0,4.7434,3.2,0.0,1.5434,2026-06-04
27,meetecho,Meetecho,https://github.com/meetecho,Organization,N/D,"Napoli, Italy",False,159,158.0,1.0,0.006329,18,17.0,1.0,9761,9746.0,15.0,4.6259,1.6,1.5789,1.4469,2026-06-04
28,freelensapp,Freelens,https://github.com/freelensapp,Organization,N/D,Italy,False,86,86.0,0.0,0.0,19,19.0,0.0,5339,5292.0,47.0,4.5338,0.0,0.0,4.5338,2026-06-04
29,robotology,Robotology,https://github.com/robotology,Organization,N/D,Italy,False,326,324.0,2.0,0.006173,147,147.0,0.0,2694,2685.0,9.0,4.0682,3.2,0.0,0.8682,2026-06-04
30,Corsinvest,Corsinvest Srl,https://github.com/Corsinvest,Organization,N/D,Italy,False,116,115.0,1.0,0.008696,28,28.0,0.0,3131,3106.0,25.0,4.0116,1.6,0.0,2.4116,2026-06-04
31,cnr-isti-vclab,Visual Computing Lab - ISTI - CNR,https://github.com/cnr-isti-vclab,Organization,N/D,Italy,False,297,296.0,1.0,0.003378,39,39.0,0.0,9615,9594.0,21.0,3.6257,1.6,0.0,2.0257,2026-06-04
32,sapienzastudentsnetwork,Sapienza Students Network,https://github.com/sapienzastudentsnetwork,Organization,N/D,Italy,False,309,307.0,2.0,0.006515,30,30.0,0.0,380,377.0,3.0,3.4894,3.2,0.0,0.2894,2026-06-04
33,NethServer,NethServer,https://github.com/NethServer,Organization,N/D,Italy,False,138,137.0,1.0,0.007299,299,298.0,1.0,653,650.0,3.0,3.4683,1.6,1.5789,0.2894,2026-06-04
34,cyberpandino,Cyberpandino,https://github.com/cyberpandino,Organization,N/D,Italy,False,156,154.0,2.0,0.012987,1,1.0,0.0,477,476.0,1.0,3.2965,3.2,0.0,0.0965,2026-06-04
35,commercelayer,Commerce Layer,https://github.com/commercelayer,Organization,N/D,Italy,False,98,96.0,2.0,0.020833,86,86.0,0.0,668,667.0,1.0,3.2965,3.2,0.0,0.0965,2026-06-04
